267,0.027233426
268,0.142665059
269,-0.017866639
270,0.147710671
271,-0.195048193
272,-0.331796851
273,0.185721417
274,-0.027506978
275,-0.196022321
276,-0.166018079
277,-0.196575723
278,-0.072574181
279,0.03197805
280,0.06698144
281,0.045648668
282,-0.26008818
283,-0.259748958
284,-0.040084953
285,0.234726777
286,0.369814127
287,0.17324654
288,-0.015745925
289,0.058999386
290,0.064781629
291,-0.128615362
292,-0.035496927
293,0.074285538
294,0.173937637
295,0.029810623
296,-0.070598932
297,0.032942159
298,0.086007214
299,0.190774809
300,-0.019941412
301,-0.13175389
302,-0.004007698
303,0.051284708
304,-0.08846238
305,-0.080633218
306,-0.015953224
307,0.121745735
308,-0.0259663
309,-0.034201086
310,0.081245606
311,0.090825676
312,-0.092886557
313,-0.151728116
314,-0.021432266
315,0.130985262
316,0.085870919
