14.7000315189362,-0.0236049579148845
14.8000349998474,-0.00231709124432775
14.8999927043915,-0.0446785800342217
14.9999806880951,-0.0492622294422754
15.0999805927277,-0.0319235559531688
15.199981212616,-0.0450272959973153
15.3000335693359,-0.0699815667826673
15.3999872207642,-0.0571560587046083
15.5000398159027,-0.0579799157954229
15.6000471115112,-0.0202278771150668
15.7000284194946,-0.0439220120568698
15.7999837398529,-0.049691929902658
15.900032043457,-0.0338641655572787
15.9999914169312,-0.050176869981407
16.100026845932,-0.0500364249410375
16.200008392334,-0.0560555127206939
16.3001194000244,-0.0643719943307026
16.39999127388,-0.0391228014164428
16.499979019165,0.0379110629593965
16.6000373363495,0.0123085712570162
16.7000420093536,0.145020365077861
16.7999939918518,0.219470508818391
16.8999938964844,0.193279246533667
16.9999930858612,0.165574765455652
17.1000006198883,0.119119624754832
17.2000045776367,0.167170666846538
17.299985408783,0.114639334630582
17.4000382423401,0.0830159276701851
17.5000705718994,0.190088522484982
17.6000442504883,0.234793267676799
17.6999924182892,0.121198827958879
17.7999861240387,0.139465243916637
17.8999829292297,0.137784452711651
18.0000469684601,0.151705910077061
18.1000196933746,0.196215989308503
18.199985742569,0.0559828078499739
18.2999932765961,0.0721609172893023
18.4000329971313,0.206726010142046
18.5000402927399,0.151867200447244
18.5999944210052,0.125472701250536
18.7000494003296,0.236574069743
18.800057888031,0.174093621629016
18.9000840187073,0.165506329033573
19.0000319480896,0.121922686392107
19.1000599861145,0.15809296980419
19.1999816894531,0.147844799282366
19.3000347614288,0.116633652039419
19.3999974727631,0.134041920743585
19.5000259876251,0.129063893632724
19.6000196933746,0.13984622377947
19.7001092433929,0.154051203476468
19.79998254776,0.1721490734676
19.899994134903,0.145343224714342
19.9999885559082,0.195424847691703
20.0999858379364,0.228907662837906
20.1999914646149,0.18358842184956
20.299985408783,0.236394906662004
20.4000370502472,0.223916446854233
20.5000848770142,0.198869615932025
20.6000475883484,0.233891347890852
20.7000370025635,0.281079147701424
20.7999863624573,0.24340009610164
20.9000470638275,0.23562830659598
21.0000510215759,0.303591044754335
21.100038766861,0.320671940862295
21.200040102005,0.301443884906104
21.3000063896179,0.369063570586425
21.400041103363,0.468861965831645
21.4999940395355,0.563860050017625
21.6000020503998,0.550033058762369
21.7000472545624,0.616306295451521
21.7999923229218,0.25000460263115
21.8999934196472,-0.5517640486068
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
27.6000764369965,-0.772680285638111
27.700065612793,-0.367661488221301
27.8000683784485,-0.245726840183162
27.9000680446625,-0.0749720152470241
28.0000669956207,0.209922001933971
28.1000690460205,0.35146730418133
28.2000651359558,0.296921713414644
28.3000690937042,0.291701938019788
28.4000372886658,0.318882268734468
28.5000386238098,0.261014606523558
28.6000273227692,0.290619315181497
28.7000675201416,0.247474269009432
28.8000764846802,0.243809032879547
28.9000697135925,0.247089222783732
29.0000636577606,0.219177657201024
29.1000392436981,0.224236250200346
29.2000365257263,0.220265937220297
29.3000681400299,0.230855687410412
29.4000649452209,0.236241650939361
29.5000684261322,0.258451754236817
29.6000483036041,0.241338535547894
29.7000679969788,0.231495275798207
29.8000118732452,0.174643618404928
29.9000623226166,0.175249716451729
29.9999899864197,0.22675994285634
30.1000370979309,0.190479748758964
30.2000188827515,0.22290908677674
30.3000295162201,0.221073097167012
30.4000339508057,0.251210030934657
30.5000472068787,0.270007652999276
30.600034236908,0.274684676024338
30.7000720500946,0.286920489751154
30.8001232147217,0.3130303583752
30.9000701904297,0.293394966026184
31.0000691413879,0.243885225934714
31.1001245975494,0.310510529009005
31.2000772953033,0.332525542445891
31.3000769615173,0.291699013468963
31.4001257419586,0.295439002926212
31.5000793933868,0.270997158696447
31.6000788211823,0.232060294738914
31.7000694274902,0.26955494308264
31.8001272678375,0.261964667637065
31.9000697135925,0.278665510299967
32.0000720024109,0.289336716466007
32.1000714302063,0.270291041804635
32.2000670433044,0.298402499389486
32.3000771999359,0.283543811031445
32.4000751972198,0.284800170861944
32.5000684261322,0.325890902651667
32.6000649929047,0.30465086863872
32.7000670433044,0.316007318811513
32.8001191616058,0.324354462089188
32.8999919891357,0.325680902947778
33.0000665187836,0.322502836585616
33.1000273227692,0.283091299326379
33.200065612793,0.306118287049062
33.3000681400299,0.224853734071826
33.4000444412231,0.0974468145178147
33.5000650882721,0.10527221218819
33.6000468730927,0.0177371251737839
33.700038433075,0.0290449828838984
33.8000390529633,0.185718731349314
33.9000360965729,0.263382250225213
34.0000677108765,0.326034978974075
34.1000146865845,0.286033414796196
34.200067281723,0.306218316744322
34.3000707626343,0.216406234524073
34.4000713825226,0.231497033498501
34.5000803470612,0.350598733729566
34.6000652313232,0.402332683403536
34.7000675201416,0.461915001615
34.8000776767731,0.673861670407115
34.9000699520111,0.424248136811784
35.0000665187836,0.371865722799707
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
38.0000672340393,-0.57434064783979
38.0999822616577,-0.452850282987474
38.200065612793,-0.319798867714546
38.2999858856201,-0.207126982518786
38.4000682830811,-0.281090851332975
38.499983549118,-0.269452344579969
38.600043296814,-0.0798573079120041
38.7000370025635,-0.0931889441884361
38.8000299930573,-0.155741718007422
38.9000482559204,-0.116397928759235
39.0000371932983,-0.0758508422955709
39.0999834537506,-0.0920753405785447
39.2000784873962,-0.0769182786772405
39.3000681400299,-0.0781139718287655
39.4000661373138,-0.105811580160077
39.5000700950623,-0.106582538138889
